id,name,type,validSince,validUntil,$.data.uuid,$.data.imageId,$.data.text,$.data.folder,$.data.url,$.data.imageUrl,$.data.nyplUrl,geometry
706725f-a,Brooklyn: Sheepshead Bay Road - 6th Street (West),st:Photo,1923,1923,bd7e5700-c538-012f-e6ec-58d385a7bc34,706725f,"601-609 Sheepshead Bay Road, north side, west of West 6th Street, showing the Coney Island House,(partially seen in the background).\nDecember 1923.\nEugene L. Armbruster Collection.\n","Sheepshead Bay Road & 6th Street (West), Brooklyn, NY",https://www.oldnyc.org/#706725f-a,http://oldnyc-assets.nypl.org/600px/706725f-a.jpg,http://digitalcollections.nypl.org/items/bd7e5700-c538-012f-e6ec-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.97495,40.578921]}"
706726f-a,Brooklyn: Sheepshead Bay Road - 6th Street (West),st:Photo,1923,1928,bdbdf1a0-c538-012f-6df6-58d385a7bc34,706726f,"Sheepshead Bay Road, north side, between West 6th and 8th Streets, showing a rear view. Also seen is the rear of the Oceanic HEotel which was the original Coney Island House. It was built in 1829 and stood on Neptune Ave., opposite Shell Road, south of Coney Island Creek. This property was sold by a road Company to John and Albert TTerhunef later owned by Peter Lott. One Tooker was the first keeper of the house 0thers who either owned or operated the house were James W. Cropsey in 1834; Cropsey and Woglom from 1835-1843; A. Fetter, S.W. Fetter, and John I. Snediker in the 1870s and 1880s. In the Brooklyn Atlas, it is now looated at No. 2866 Wost 6th Street, west side, between Neptune Ave.,\nand Sheepshead Bay Road.\nDecember 1923.\nEugene L. Armbruster Collection.\nThe same, viewed from Sheepshead Bay Road.\nOotober 1928.\nEugene L. Armbruster Collection.\n","Sheepshead Bay Road & 6th Street (West), Brooklyn, NY",https://www.oldnyc.org/#706726f-a,http://oldnyc-assets.nypl.org/600px/706726f-a.jpg,http://digitalcollections.nypl.org/items/bdbdf1a0-c538-012f-6df6-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.97495,40.578921]}"
706726f-b,Brooklyn: Sheepshead Bay Road - 6th Street (West),st:Photo,1923,1928,bdbdf1a0-c538-012f-6df6-58d385a7bc34,706726f,"Sheepshead Bay Road, north side, between West 6th and 8th Streets, showing a rear view. Also seen is the rear of the Oceanic HEotel which was the original Coney Island House. It was built in 1829 and stood on Neptune Ave., opposite Shell Road, south of Coney Island Creek. This property was sold by a road Company to John and Albert TTerhunef later owned by Peter Lott. One Tooker was the first keeper of the house 0thers who either owned or operated the house were James W. Cropsey in 1834; Cropsey and Woglom from 1835-1843; A. Fetter, S.W. Fetter, and John I. Snediker in the 1870s and 1880s. In the Brooklyn Atlas, it is now looated at No. 2866 Wost 6th Street, west side, between Neptune Ave.,\nand Sheepshead Bay Road.\nDecember 1923.\nEugene L. Armbruster Collection.\nThe same, viewed from Sheepshead Bay Road.\nOotober 1928.\nEugene L. Armbruster Collection.\n","Sheepshead Bay Road & 6th Street (West), Brooklyn, NY",https://www.oldnyc.org/#706726f-b,http://oldnyc-assets.nypl.org/600px/706726f-b.jpg,http://digitalcollections.nypl.org/items/bdbdf1a0-c538-012f-6df6-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.97495,40.578921]}"
706726f-c,Brooklyn: Sheepshead Bay Road - 6th Street (West),st:Photo,1923,1928,bdbdf1a0-c538-012f-6df6-58d385a7bc34,706726f,"Sheepshead Bay Road, north side, between West 6th and 8th Streets, showing a rear view. Also seen is the rear of the Oceanic HEotel which was the original Coney Island House. It was built in 1829 and stood on Neptune Ave., opposite Shell Road, south of Coney Island Creek. This property was sold by a road Company to John and Albert TTerhunef later owned by Peter Lott. One Tooker was the first keeper of the house 0thers who either owned or operated the house were James W. Cropsey in 1834; Cropsey and Woglom from 1835-1843; A. Fetter, S.W. Fetter, and John I. Snediker in the 1870s and 1880s. In the Brooklyn Atlas, it is now looated at No. 2866 Wost 6th Street, west side, between Neptune Ave.,\nand Sheepshead Bay Road.\nDecember 1923.\nEugene L. Armbruster Collection.\nThe same, viewed from Sheepshead Bay Road.\nOotober 1928.\nEugene L. Armbruster Collection.\n","Sheepshead Bay Road & 6th Street (West), Brooklyn, NY",https://www.oldnyc.org/#706726f-c,http://oldnyc-assets.nypl.org/600px/706726f-c.jpg,http://digitalcollections.nypl.org/items/bdbdf1a0-c538-012f-6df6-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.97495,40.578921]}"
706726f-d,Brooklyn: Sheepshead Bay Road - 6th Street (West),st:Photo,1923,1928,bdbdf1a0-c538-012f-6df6-58d385a7bc34,706726f,"Sheepshead Bay Road, north side, between West 6th and 8th Streets, showing a rear view. Also seen is the rear of the Oceanic HEotel which was the original Coney Island House. It was built in 1829 and stood on Neptune Ave., opposite Shell Road, south of Coney Island Creek. This property was sold by a road Company to John and Albert TTerhunef later owned by Peter Lott. One Tooker was the first keeper of the house 0thers who either owned or operated the house were James W. Cropsey in 1834; Cropsey and Woglom from 1835-1843; A. Fetter, S.W. Fetter, and John I. Snediker in the 1870s and 1880s. In the Brooklyn Atlas, it is now looated at No. 2866 Wost 6th Street, west side, between Neptune Ave.,\nand Sheepshead Bay Road.\nDecember 1923.\nEugene L. Armbruster Collection.\nThe same, viewed from Sheepshead Bay Road.\nOotober 1928.\nEugene L. Armbruster Collection.\n","Sheepshead Bay Road & 6th Street (West), Brooklyn, NY",https://www.oldnyc.org/#706726f-d,http://oldnyc-assets.nypl.org/600px/706726f-d.jpg,http://digitalcollections.nypl.org/items/bdbdf1a0-c538-012f-6df6-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.97495,40.578921]}"
706727f-a,Brooklyn: Sheepshead Bay Road - 6th Street (West),st:Photo,1928,1928,be2236a0-c538-012f-12d8-58d385a7bc34,706727f,"Sheepshead Bay Road, south side, between West 6th and 8th Streets, showing the Coney lIsland House, beyond the vacant lot.\nOctober 1928.\nEugene L. Armbruster Collection.\n","Sheepshead Bay Road & 6th Street (West), Brooklyn, NY",https://www.oldnyc.org/#706727f-a,http://oldnyc-assets.nypl.org/600px/706727f-a.jpg,http://digitalcollections.nypl.org/items/be2236a0-c538-012f-12d8-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.97495,40.578921]}"
706728f-a,Brooklyn: Sheepshead Bay Road - Neptune Avenue,st:Photo,1928,1928,be80d860-c538-012f-7b20-58d385a7bc34,706728f,"Sheepshead Bay Road, north side, east from its intersection with Neptune Ave., to West 6th Street. The cupola, near the smokestack, polnts out\nthe Coney Island House.\nOctober 1928.\nEugene L. Armbruster Collection.\n","Sheepshead Bay Road & Neptune Avenue, Brooklyn, NY",https://www.oldnyc.org/#706728f-a,http://oldnyc-assets.nypl.org/600px/706728f-a.jpg,http://digitalcollections.nypl.org/items/be80d860-c538-012f-7b20-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.977133,40.57972]}"
706729f-a,Brooklyn: Sheffield Avenue - Glenmore Avenue,st:Photo,1929,1929,beccc3f0-c538-012f-c961-58d385a7bc34,706729f,"Sheffield Ave., north of Glenmore Ave. The frame peaked structure at the left behind the telegraph pole, was once Piel Bros. Casino. It is now\n(1929) a part of Piel Bros. Beverage Mfg. Co.\nApril 1929.\nEugene L. Armbruster Collection.\n","Sheffield Avenue & Glenmore Avenue, Brooklyn, NY",https://www.oldnyc.org/#706729f-a,http://oldnyc-assets.nypl.org/600px/706729f-a.jpg,http://digitalcollections.nypl.org/items/beccc3f0-c538-012f-c961-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.897196,40.673021]}"
706730f-a,Brooklyn: Sheffield Avenue - Riverdale Avenue,st:Photo,1930,1930,bf2b3f00-c538-012f-40c2-58d385a7bc34,706730f,,"Sheffield Avenue & Riverdale Avenue, Brooklyn, NY",https://www.oldnyc.org/#706730f-a,http://oldnyc-assets.nypl.org/600px/706730f-a.jpg,http://digitalcollections.nypl.org/items/bf2b3f00-c538-012f-40c2-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.89462,40.66307]}"
706734f-a,Brooklyn: Sheffield Avenue - Wortman Avenue,st:Photo,1934,1934,c0a4f110-c538-012f-f901-58d385a7bc34,706734f,"Sheffield Ave., (foreground) at the S.W. corner of Wortman Ave., showing a new incinerator, one of the many being built by the City of New York, after a court order was obtained by the State of New Jersey on the charge that New York was polluting the Jersey beaches by dumping its\ngarbage at sea.\nAugust 4, 1934.\nP. L. Sperr.\n","Sheffield Avenue & Wortman Avenue, Brooklyn, NY",https://www.oldnyc.org/#706734f-a,http://oldnyc-assets.nypl.org/600px/706734f-a.jpg,http://digitalcollections.nypl.org/items/c0a4f110-c538-012f-f901-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.889166,40.655125]}"
706736f-a,Brooklyn: Sheffield Avenue - Wortman Avenue,st:Photo,1934,1934,c16c3b90-c538-012f-3c34-58d385a7bc34,706736f,"Sheffield Ave., east side, between Wortman and Cozine Aves., showing\nfarm land within the City.\nAugust 4, 1934.\nP. L. Sperr.\n","Sheffield Avenue & Wortman Avenue, Brooklyn, NY",https://www.oldnyc.org/#706736f-a,http://oldnyc-assets.nypl.org/600px/706736f-a.jpg,http://digitalcollections.nypl.org/items/c16c3b90-c538-012f-3c34-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.889166,40.655125]}"
706737f-a,Brooklyn: Sheffield Avenue - Cozine Avenue,st:Photo,1934,1934,c1dac0e0-c538-012f-9111-58d385a7bc34,706737f,"(1)\nSheffield Avu., east side, between Cosine and Fairfield Aves., showing a an on new street level, standing in front of what once was the second floor of his house before new street grading.\nAugust 4, 1934.\nP. L. Sperr.\n(2)\nThe same, south from Cosine Ave., to the end of the street.\nAugust 4, 1934.\nP. L. Sperr.\n","Sheffield Avenue & Cozine Avenue, Brooklyn, NY",https://www.oldnyc.org/#706737f-a,http://oldnyc-assets.nypl.org/600px/706737f-a.jpg,http://digitalcollections.nypl.org/items/c1dac0e0-c538-012f-9111-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.88815,40.65376]}"
706737f-b,Brooklyn: Sheffield Avenue - Cozine Avenue,st:Photo,1934,1934,c1dac0e0-c538-012f-9111-58d385a7bc34,706737f,"(1)\nSheffield Avu., east side, between Cosine and Fairfield Aves., showing a an on new street level, standing in front of what once was the second floor of his house before new street grading.\nAugust 4, 1934.\nP. L. Sperr.\n(2)\nThe same, south from Cosine Ave., to the end of the street.\nAugust 4, 1934.\nP. L. Sperr.\n","Sheffield Avenue & Cozine Avenue, Brooklyn, NY",https://www.oldnyc.org/#706737f-b,http://oldnyc-assets.nypl.org/600px/706737f-b.jpg,http://digitalcollections.nypl.org/items/c1dac0e0-c538-012f-9111-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.88815,40.65376]}"
706738f-a,Brooklyn: Sheffield Avenue - Cozine Avenue,st:Photo,1934,1934,c22f58f0-c538-012f-a9f6-58d385a7bc34,706738f,"1026 Sheffield Ave., west side, south from Cozine Ave., to end of Street.\nAugust 44, 1934.\nP. L. Sperr.\n","Sheffield Avenue & Cozine Avenue, Brooklyn, NY",https://www.oldnyc.org/#706738f-a,http://oldnyc-assets.nypl.org/600px/706738f-a.jpg,http://digitalcollections.nypl.org/items/c22f58f0-c538-012f-a9f6-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.88815,40.65376]}"
706740f-a,Brooklyn: Shell Road - 6th Street (West),st:Photo,1939,1939,c3248120-c538-012f-efc1-58d385a7bc34,706740f,"Boat Landing & Culver Line Train from Shell Rd. towards W.6th St., B'klyn. Derrick on new road construction.\nAug. 24, 1939\nP.L. Sperr, photographer\n","Shell Road & 6th Street (West), Brooklyn, NY",https://www.oldnyc.org/#706740f-a,http://oldnyc-assets.nypl.org/600px/706740f-a.jpg,http://digitalcollections.nypl.org/items/c3248120-c538-012f-efc1-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.974552,40.582434]}"
706750f-a,Brooklyn: Shore Boulevard - Beaumont Street,st:Photo,1936,1936,c70d1a70-c538-012f-4364-58d385a7bc34,706750f,"Shore Boulevard (left), west from near Beaumont Street and viewing across Sheepshead Bay. The piles mark the limit of the new waterfront bulkhead which is being erected by the W. P. A. in conjunction with the widening of the thoroughfare an additional twenty feet. Shore Boulevard is also visible in the background (trees thereon), where\nit forms a right angle at West Wnd Avenue.\nView 1: June 24, 1936\nView 2: July 7, 1936\nView 3: September 11, 1936\nWorks Progress Administration\nFive Boroughs Project\n","Shore Boulevard & Beaumont Street, Brooklyn, NY",https://www.oldnyc.org/#706750f-a,http://oldnyc-assets.nypl.org/600px/706750f-a.jpg,http://digitalcollections.nypl.org/items/c70d1a70-c538-012f-4364-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.951898,40.581919]}"
706750f-b,Brooklyn: Shore Boulevard - Beaumont Street,st:Photo,1936,1936,c70d1a70-c538-012f-4364-58d385a7bc34,706750f,"Shore Boulevard (left), west from near Beaumont Street and viewing across Sheepshead Bay. The piles mark the limit of the new waterfront bulkhead which is being erected by the W. P. A. in conjunction with the widening of the thoroughfare an additional twenty feet. Shore Boulevard is also visible in the background (trees thereon), where\nit forms a right angle at West Wnd Avenue.\nView 1: June 24, 1936\nView 2: July 7, 1936\nView 3: September 11, 1936\nWorks Progress Administration\nFive Boroughs Project\n","Shore Boulevard & Beaumont Street, Brooklyn, NY",https://www.oldnyc.org/#706750f-b,http://oldnyc-assets.nypl.org/600px/706750f-b.jpg,http://digitalcollections.nypl.org/items/c70d1a70-c538-012f-4364-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.951898,40.581919]}"
706750f-c,Brooklyn: Shore Boulevard - Beaumont Street,st:Photo,1936,1936,c70d1a70-c538-012f-4364-58d385a7bc34,706750f,"Shore Boulevard (left), west from near Beaumont Street and viewing across Sheepshead Bay. The piles mark the limit of the new waterfront bulkhead which is being erected by the W. P. A. in conjunction with the widening of the thoroughfare an additional twenty feet. Shore Boulevard is also visible in the background (trees thereon), where\nit forms a right angle at West Wnd Avenue.\nView 1: June 24, 1936\nView 2: July 7, 1936\nView 3: September 11, 1936\nWorks Progress Administration\nFive Boroughs Project\n","Shore Boulevard & Beaumont Street, Brooklyn, NY",https://www.oldnyc.org/#706750f-c,http://oldnyc-assets.nypl.org/600px/706750f-c.jpg,http://digitalcollections.nypl.org/items/c70d1a70-c538-012f-4364-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.951898,40.581919]}"
706751f-a,Brooklyn: Shore Boulevard - Falmouth Street,st:Photo,1941,1941,c7598b10-c538-012f-8e29-58d385a7bc34,706751f,"1. Shore Blvd. & corner of Falmouth St. Neg. A-13: P.L. Sperr, photographer July 1, 1941\n","Shore Boulevard & Falmouth Street, Brooklyn, NY",https://www.oldnyc.org/#706751f-a,http://oldnyc-assets.nypl.org/600px/706751f-a.jpg,http://digitalcollections.nypl.org/items/c7598b10-c538-012f-8e29-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.947033,40.581599]}"
706752f-a,Brooklyn: Shore Boulevard - West End Avenue,st:Photo,1936,1936,c7bfcbc0-c538-012f-dbac-58d385a7bc34,706752f,"Shore Boulevard, east from near West End Avenue on Sheepshead Bay, showing the old bulkhead and part of the Bay which will later be filled in when the thoroughfare will be widened. View 2 shows the new bulkhead line (left) and fill. These operations are by the W. P. A. and are part of the city's belt highway project.\nView 1: March 16, 1936\nView 2: June 24,1936\nWorks Progress Administration\nFive Boroughs Project\n","Shore Boulevard & West End Avenue, Brooklyn, NY",https://www.oldnyc.org/#706752f-a,http://oldnyc-assets.nypl.org/600px/706752f-a.jpg,http://digitalcollections.nypl.org/items/c7bfcbc0-c538-012f-dbac-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.953796,40.581811]}"
706752f-b,Brooklyn: Shore Boulevard - West End Avenue,st:Photo,1936,1936,c7bfcbc0-c538-012f-dbac-58d385a7bc34,706752f,"Shore Boulevard, east from near West End Avenue on Sheepshead Bay, showing the old bulkhead and part of the Bay which will later be filled in when the thoroughfare will be widened. View 2 shows the new bulkhead line (left) and fill. These operations are by the W. P. A. and are part of the city's belt highway project.\nView 1: March 16, 1936\nView 2: June 24,1936\nWorks Progress Administration\nFive Boroughs Project\n","Shore Boulevard & West End Avenue, Brooklyn, NY",https://www.oldnyc.org/#706752f-b,http://oldnyc-assets.nypl.org/600px/706752f-b.jpg,http://digitalcollections.nypl.org/items/c7bfcbc0-c538-012f-dbac-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.953796,40.581811]}"
706753f-a,Brooklyn: Shore Boulevard - West End Avenue,st:Photo,1936,1936,c823c390-c538-012f-adc3-58d385a7bc34,706753f,"Shore Boulevard, east from West End Avenue, along the shore of Sheepshead Bay. The views show operations being conducted by the W. P. A. in the widening of the thoroughfare. A new bulkhead line had to be constructed and part of the bay filled in to a depth of about twenty feet. On the north side of Sheepshead Bay (left) is Emmons Avenue, which is also heing widened as part of the circumferential highway system which will girt the city.\nView 1: July 21, 1936\nView 2: August 25, 1936\nView 3: September 11, 1936\nView 4: September 24, 1936\nWorks Progress Administration\nFive Boroughs ""roject\n","Shore Boulevard & West End Avenue, Brooklyn, NY",https://www.oldnyc.org/#706753f-a,http://oldnyc-assets.nypl.org/600px/706753f-a.jpg,http://digitalcollections.nypl.org/items/c823c390-c538-012f-adc3-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.953796,40.581811]}"
706753f-b,Brooklyn: Shore Boulevard - West End Avenue,st:Photo,1936,1936,c823c390-c538-012f-adc3-58d385a7bc34,706753f,"Shore Boulevard, east from West End Avenue, along the shore of Sheepshead Bay. The views show operations being conducted by the W. P. A. in the widening of the thoroughfare. A new bulkhead line had to be constructed and part of the bay filled in to a depth of about twenty feet. On the north side of Sheepshead Bay (left) is Emmons Avenue, which is also heing widened as part of the circumferential highway system which will girt the city.\nView 1: July 21, 1936\nView 2: August 25, 1936\nView 3: September 11, 1936\nView 4: September 24, 1936\nWorks Progress Administration\nFive Boroughs ""roject\n","Shore Boulevard & West End Avenue, Brooklyn, NY",https://www.oldnyc.org/#706753f-b,http://oldnyc-assets.nypl.org/600px/706753f-b.jpg,http://digitalcollections.nypl.org/items/c823c390-c538-012f-adc3-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.953796,40.581811]}"
706753f-c,Brooklyn: Shore Boulevard - West End Avenue,st:Photo,1936,1936,c823c390-c538-012f-adc3-58d385a7bc34,706753f,"Shore Boulevard, east from West End Avenue, along the shore of Sheepshead Bay. The views show operations being conducted by the W. P. A. in the widening of the thoroughfare. A new bulkhead line had to be constructed and part of the bay filled in to a depth of about twenty feet. On the north side of Sheepshead Bay (left) is Emmons Avenue, which is also heing widened as part of the circumferential highway system which will girt the city.\nView 1: July 21, 1936\nView 2: August 25, 1936\nView 3: September 11, 1936\nView 4: September 24, 1936\nWorks Progress Administration\nFive Boroughs ""roject\n","Shore Boulevard & West End Avenue, Brooklyn, NY",https://www.oldnyc.org/#706753f-c,http://oldnyc-assets.nypl.org/600px/706753f-c.jpg,http://digitalcollections.nypl.org/items/c823c390-c538-012f-adc3-58d385a7bc34,"{""type"":""Point"",""coordinates"":[-73.953796,40.581811]}"
